id;scenario;process;parameter;sector;category;specification;new;groups;input_groups;output_groups;year;unit;value
13273;t_all_tokio_v03;b_pow_combustion_gt_syngas_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_waste_wood_b""]";;2030;PJ;0.240994285714286
13274;t_all_tokio_v03;b_pow_combustion_ic_biogas_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_landfill_g_b""]";;2030;PJ;1.21526983056837
13275;t_all_tokio_v03;b_pow_combustion_ic_biogas_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_sewage_g_b""]";;2030;PJ;10.88094394974
13276;t_all_tokio_v03;b_pow_combustion_ic_biogas_1_ag;flow_volume;b;pow;combustion;1;;"[""pri_sewage_g_b""]";;2030;PJ;192.232126225326
13277;t_all_tokio_v03;b_pow_combustion_ic_chp_biogas_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_sewage_g_b""]";;2030;PJ;1.31464668649111
13278;t_all_tokio_v03;b_pow_combustion_ic_chp_syngas_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_waste_wood_b""]";;2030;PJ;0.231858920930233
13279;t_all_tokio_v03;b_pow_combustion_ic_syngas_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_waste_wood_b""]";;2030;PJ;4.87240055379902
13280;t_all_tokio_v03;b_pow_combustion_st_biomass_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_waste_obio_b""]";;2030;PJ;45.679940366651
13281;t_all_tokio_v03;b_pow_combustion_st_biomass_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_waste_wood_b""]";;2030;PJ;3.20411731592366
13282;t_all_tokio_v03;b_pow_combustion_st_chp_biomass_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_waste_wood_b""]";;2030;PJ;7.14530864506368
13283;t_all_tokio_v03;b_pow_combustion_st_coal_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_coal_b""]";;2030;PJ;85.4609647733846
13284;t_all_tokio_v03;b_pow_combustion_st_waste_0_ag;flow_volume;b;pow;combustion;0;;"[""pri_waste_wood_b""]";;2030;PJ;17.7001339136902
13285;t_all_tokio_v03;b_pow_geothermal_orc_0_ag;flow_volume;b;pow;geothermal;0;;"[""pri_geoth_heat_b""]";;2030;PJ;4.74777557166792
13286;t_all_tokio_v03;b_pow_hydro_ror_0_ag;flow_volume;b;pow;hydro;0;;"[""pri_hydro_energy_b""]";;2030;PJ;221.334186174723
13287;t_all_tokio_v03;b_pow_marine_0_ag;flow_volume;b;pow;marine;0;;"[""pri_marine_b""]";;2030;PJ;3.46347975431288
13288;t_all_tokio_v03;b_pow_nuclear_fis_0_ag;flow_volume;b;pow;nuclear;0;;"[""pri_uran_b""]";;2030;PJ;3463.9277026455
13289;t_all_tokio_v03;b_pow_photovoltaic_0_ag;flow_volume;b;pow;photovoltaic;0;;"[""pri_solar_radiation_b""]";;2030;PJ;62.1470304877135
13290;t_all_tokio_v03;b_pow_photovoltaic_cts_roof_0_ag;flow_volume;b;pow;photovoltaic;0;;"[""pri_solar_radiation_b""]";;2030;PJ;1.93790742113921
13291;t_all_tokio_v03;b_pow_photovoltaic_fiel_gm_0_ag;flow_volume;b;pow;photovoltaic;0;;"[""pri_solar_radiation_b""]";;2030;PJ;44.9765886323351
13292;t_all_tokio_v03;b_pow_photovoltaic_fiel_gm_1_ag;flow_volume;b;pow;photovoltaic;1;;"[""pri_solar_radiation_b""]";;2030;PJ;1298.28351208672
13293;t_all_tokio_v03;b_pow_photovoltaic_hh_roof_0_ag;flow_volume;b;pow;photovoltaic;0;;"[""pri_solar_radiation_b""]";;2030;PJ;22.93707860758
13294;t_all_tokio_v03;b_pow_photovoltaic_ind_roof_0_ag;flow_volume;b;pow;photovoltaic;0;;"[""pri_solar_radiation_b""]";;2030;PJ;0.00456590152990531
13295;t_all_tokio_v03;b_pow_wind_turbine_0_ag;flow_volume;b;pow;wind;0;;"[""pri_wind_energy_b""]";;2030;PJ;149.521556699605
13296;t_all_tokio_v03;b_pow_wind_turbine_off_fb_0_ag;flow_volume;b;pow;wind;0;;"[""pri_wind_energy_b""]";;2030;PJ;0.163488495340152
13297;t_all_tokio_v03;b_pow_wind_turbine_off_fl_0_ag;flow_volume;b;pow;wind;0;;"[""pri_wind_energy_b""]";;2030;PJ;0.57229731970262
13298;t_all_tokio_v03;b_pow_wind_turbine_on_0_ag;flow_volume;b;pow;wind;0;;"[""pri_wind_energy_b""]";;2030;PJ;149.259831154314
13299;t_all_tokio_v03;c_helper_pow_exo_sec_elec_ag;flow_volume;c;helper;pow;0;;"[""sec_elec_c""]";;2030;PJ;1009.26
13300;t_all_tokio_v03;c_pow_combustion_ic_biogas_0_ag;flow_volume;c;pow;combustion;0;;"[""pri_landfill_g_c""]";;2030;PJ;0.6880335408
13301;t_all_tokio_v03;c_pow_combustion_ic_biogas_0_ag;flow_volume;c;pow;combustion;0;;"[""pri_sewage_g_c""]";;2030;PJ;3.7849449676707
13302;t_all_tokio_v03;c_pow_combustion_ic_biogas_1_ag;flow_volume;c;pow;combustion;1;;"[""pri_sewage_g_c""]";;2030;PJ;30.9967623565124
13303;t_all_tokio_v03;c_pow_combustion_ic_syngas_0_ag;flow_volume;c;pow;combustion;0;;"[""pri_waste_mbio_c""]";;2030;PJ;7.71585967912901
13304;t_all_tokio_v03;c_pow_combustion_ic_syngas_0_ag;flow_volume;c;pow;combustion;0;;"[""pri_waste_wood_c""]";;2030;PJ;14.3858966623102
13305;t_all_tokio_v03;c_pow_combustion_st_biomass_0_ag;flow_volume;c;pow;combustion;0;;"[""pri_waste_mbio_c""]";;2030;PJ;36.2905476082043
13306;t_all_tokio_v03;c_pow_combustion_st_biomass_1_ag;flow_volume;c;pow;combustion;1;;"[""pri_bio_chip_wsr_c""]";;2030;PJ;14.2036616549469
13307;t_all_tokio_v03;c_pow_combustion_st_biomass_1_ag;flow_volume;c;pow;combustion;1;;"[""pri_bio_pellet_sr_c""]";;2030;PJ;40.8877930373832
13308;t_all_tokio_v03;c_pow_combustion_st_chp_biomass_0_ag;flow_volume;c;pow;combustion;0;;"[""pri_waste_wood_c""]";;2030;PJ;2.13916516292068
13309;t_all_tokio_v03;c_pow_hydro_ror_0_ag;flow_volume;c;pow;hydro;0;;"[""pri_hydro_energy_c""]";;2030;PJ;1.17589710584123
13310;t_all_tokio_v03;c_pow_nuclear_fis_0_ag;flow_volume;c;pow;nuclear;0;;"[""pri_uran_c""]";;2030;PJ;269.223952833415
13311;t_all_tokio_v03;c_pow_photovoltaic_0_ag;flow_volume;c;pow;photovoltaic;0;;"[""pri_solar_radiation_c""]";;2030;PJ;21.7642886093693
13312;t_all_tokio_v03;c_pow_photovoltaic_cts_roof_0_ag;flow_volume;c;pow;photovoltaic;0;;"[""pri_solar_radiation_c""]";;2030;PJ;1.33686335851413
13313;t_all_tokio_v03;c_pow_photovoltaic_fiel_gm_0_ag;flow_volume;c;pow;photovoltaic;0;;"[""pri_solar_radiation_c""]";;2030;PJ;3.04404366776003
13314;t_all_tokio_v03;c_pow_photovoltaic_hh_roof_0_ag;flow_volume;c;pow;photovoltaic;0;;"[""pri_solar_radiation_c""]";;2030;PJ;19.2701717954861
13315;t_all_tokio_v03;c_pow_wind_turbine_0_ag;flow_volume;c;pow;wind;0;;"[""pri_wind_energy_c""]";;2030;PJ;59.0872595553592
13316;t_all_tokio_v03;c_pow_wind_turbine_off_fb_0_ag;flow_volume;c;pow;wind;0;;"[""pri_wind_energy_c""]";;2030;PJ;32.6111247638259
13317;t_all_tokio_v03;c_pow_wind_turbine_on_0_ag;flow_volume;c;pow;wind;0;;"[""pri_wind_energy_c""]";;2030;PJ;26.6643997488804
13318;t_all_tokio_v03;c_pow_wind_turbine_on_1_ag;flow_volume;c;pow;wind;1;;"[""pri_wind_energy_c""]";;2030;PJ;95.3047083407052
13319;t_all_tokio_v03;d_c_pow_flow_0_ag;flow_volume;d;c;pow;0;;"[""sec_elec_d""]";;2030;PJ;22.0752
13320;t_all_tokio_v03;d_c_pow_flow_1_ag;flow_volume;d;c;pow;1;;"[""sec_elec_d""]";;2030;PJ;517.169406966327
13321;t_all_tokio_v03;d_de_pow_flow_1_ag;flow_volume;d;de;pow;1;;"[""sec_elec_d""]";;2030;PJ;14.0052242064675
13322;t_all_tokio_v03;d_e_pow_flow_1_ag;flow_volume;d;e;pow;1;;"[""sec_elec_d""]";;2030;PJ;568.810609878065
13323;t_all_tokio_v03;d_helper_pow_exo_sec_elec_ag;flow_volume;d;helper;pow;0;;"[""sec_elec_d""]";;2030;PJ;1710.75
13324;t_all_tokio_v03;d_pow_combustion_fc_biogas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_landfill_g_d""]";;2030;PJ;0.000898251428571429
13325;t_all_tokio_v03;d_pow_combustion_gt_biogas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_sewage_g_d""]";;2030;PJ;0.00783231428571429
13326;t_all_tokio_v03;d_pow_combustion_gt_chp_biogas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_landfill_g_d""]";;2030;PJ;0.0240994285714286
13327;t_all_tokio_v03;d_pow_combustion_ic_biogas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_landfill_g_d""]";;2030;PJ;0.668964636
13328;t_all_tokio_v03;d_pow_combustion_ic_biogas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_sewage_g_d""]";;2030;PJ;0.68112917425782
13329;t_all_tokio_v03;d_pow_combustion_ic_biogas_1_ag;flow_volume;d;pow;combustion;1;;"[""pri_sewage_g_d""]";;2030;PJ;32.8447206757496
13330;t_all_tokio_v03;d_pow_combustion_ic_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_waste_wood_d""]";;2030;PJ;0.215381637209303
13331;t_all_tokio_v03;d_pow_combustion_ic_syngas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_waste_mbio_d""]";;2030;PJ;41.4690265716496
13332;t_all_tokio_v03;d_pow_combustion_ic_syngas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_waste_wood_d""]";;2030;PJ;25.7170071916844
13333;t_all_tokio_v03;d_pow_combustion_st_biomass_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_waste_obio_d""]";;2030;PJ;101.363359874988
13334;t_all_tokio_v03;d_pow_combustion_st_chp_biomass_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_waste_obio_d""]";;2030;PJ;34.1797024264854
13335;t_all_tokio_v03;d_pow_combustion_st_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_waste_wood_d""]";;2030;PJ;2.24562857142857
13336;t_all_tokio_v03;d_pow_combustion_st_coal_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_coal_d""]";;2030;PJ;47.5181926184304
13337;t_all_tokio_v03;d_pow_combustion_st_syngas_0_ag;flow_volume;d;pow;combustion;0;;"[""pri_bio_chip_wsr_d""]";;2030;PJ;0.00157194
13338;t_all_tokio_v03;d_pow_geothermal_orc_0_ag;flow_volume;d;pow;geothermal;0;;"[""pri_geoth_heat_d""]";;2030;PJ;1.79928
13339;t_all_tokio_v03;d_pow_hydro_ror_0_ag;flow_volume;d;pow;hydro;0;;"[""pri_hydro_energy_d""]";;2030;PJ;11.1744075862991
13340;t_all_tokio_v03;d_pow_marine_0_ag;flow_volume;d;pow;marine;0;;"[""pri_marine_d""]";;2030;PJ;0.150546857142857
13341;t_all_tokio_v03;d_pow_nuclear_fis_0_ag;flow_volume;d;pow;nuclear;0;;"[""pri_uran_d""]";;2030;PJ;342.038999142554
13342;t_all_tokio_v03;d_pow_photovoltaic_0_ag;flow_volume;d;pow;photovoltaic;0;;"[""pri_solar_radiation_d""]";;2030;PJ;3.07203863251301
13343;t_all_tokio_v03;d_pow_photovoltaic_cts_roof_0_ag;flow_volume;d;pow;photovoltaic;0;;"[""pri_solar_radiation_d""]";;2030;PJ;0.370684630764057
13344;t_all_tokio_v03;d_pow_photovoltaic_fiel_gm_0_ag;flow_volume;d;pow;photovoltaic;0;;"[""pri_solar_radiation_d""]";;2030;PJ;0.623465784737294
13345;t_all_tokio_v03;d_pow_photovoltaic_hh_roof_0_ag;flow_volume;d;pow;photovoltaic;0;;"[""pri_solar_radiation_d""]";;2030;PJ;2.44743547626042
13346;t_all_tokio_v03;d_pow_wind_turbine_0_ag;flow_volume;d;pow;wind;0;;"[""pri_wind_energy_d""]";;2030;PJ;73.5042586389984
13347;t_all_tokio_v03;d_pow_wind_turbine_off_fb_0_ag;flow_volume;d;pow;wind;0;;"[""pri_wind_energy_d""]";;2030;PJ;31.6085497587449
13348;t_all_tokio_v03;d_pow_wind_turbine_off_fl_0_ag;flow_volume;d;pow;wind;0;;"[""pri_wind_energy_d""]";;2030;PJ;0.0270955578232539
13349;t_all_tokio_v03;d_pow_wind_turbine_on_0_ag;flow_volume;d;pow;wind;0;;"[""pri_wind_energy_d""]";;2030;PJ;67.5439483435513
13350;t_all_tokio_v03;d_pow_wind_turbine_on_1_ag;flow_volume;d;pow;wind;1;;"[""pri_wind_energy_d""]";;2030;PJ;2240.33438323263
13351;t_all_tokio_v03;e_a_pow_flow_0_ag;flow_volume;e;a;pow;0;;"[""sec_elec_e""]";;2030;PJ;85.1472
13352;t_all_tokio_v03;e_a_pow_flow_1_ag;flow_volume;e;a;pow;1;;"[""sec_elec_e""]";;2030;PJ;63.072
13353;t_all_tokio_v03;e_d_pow_flow_0_ag;flow_volume;e;d;pow;0;;"[""sec_elec_e""]";;2030;PJ;18.9216
13354;t_all_tokio_v03;e_f_pow_flow_0_ag;flow_volume;e;f;pow;0;;"[""sec_elec_e""]";;2030;PJ;69.915312
13355;t_all_tokio_v03;e_f_pow_flow_1_ag;flow_volume;e;f;pow;1;;"[""sec_elec_e""]";;2030;PJ;15.768
13356;t_all_tokio_v03;e_helper_pow_exo_sec_elec_ag;flow_volume;e;helper;pow;0;;"[""sec_elec_e""]";;2030;PJ;1125.73
13357;t_all_tokio_v03;e_pow_combustion_cc_coal_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_coal_e""]";;2030;PJ;6.86143170197223
13358;t_all_tokio_v03;e_pow_combustion_cc_lignite_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_lignite_e""]";;2030;PJ;139.563283581538
13359;t_all_tokio_v03;e_pow_combustion_cc_methane_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_cbm_e""]";;2030;PJ;0.7670619792
13360;t_all_tokio_v03;e_pow_combustion_ic_biogas_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_landfill_g_e""]";;2030;PJ;0.3695055768
13361;t_all_tokio_v03;e_pow_combustion_ic_biogas_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_sewage_g_e""]";;2030;PJ;8.25798802127676
13362;t_all_tokio_v03;e_pow_combustion_ic_biogas_1_ag;flow_volume;e;pow;combustion;1;;"[""pri_sewage_g_e""]";;2030;PJ;83.5254652849737
13363;t_all_tokio_v03;e_pow_combustion_ic_syngas_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_waste_wood_e""]";;2030;PJ;10.402761483996
13364;t_all_tokio_v03;e_pow_combustion_st_biomass_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_waste_mbio_e""]";;2030;PJ;46.6708141144241
13365;t_all_tokio_v03;e_pow_combustion_st_biomass_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_waste_wood_e""]";;2030;PJ;23.4928425623641
13366;t_all_tokio_v03;e_pow_combustion_st_chp_biomass_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_waste_wood_e""]";;2030;PJ;9.4412054993454
13367;t_all_tokio_v03;e_pow_combustion_st_coal_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_coal_e""]";;2030;PJ;324.740378213898
13368;t_all_tokio_v03;e_pow_combustion_st_lignite_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_lignite_e""]";;2030;PJ;86.930730498279
13369;t_all_tokio_v03;e_pow_combustion_st_syngas_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_waste_wood_e""]";;2030;PJ;1.20276434126
13370;t_all_tokio_v03;e_pow_combustion_st_waste_0_ag;flow_volume;e;pow;combustion;0;;"[""pri_waste_wood_e""]";;2030;PJ;0.846816164990911
13371;t_all_tokio_v03;e_pow_geothermal_orc_0_ag;flow_volume;e;pow;geothermal;0;;"[""pri_geoth_heat_e""]";;2030;PJ;0.391816
13372;t_all_tokio_v03;e_pow_hydro_ror_0_ag;flow_volume;e;pow;hydro;0;;"[""pri_hydro_energy_e""]";;2030;PJ;40.5512913754498
13373;t_all_tokio_v03;e_pow_nuclear_fis_0_ag;flow_volume;e;pow;nuclear;0;;"[""pri_uran_e""]";;2030;PJ;269.376316955222
13374;t_all_tokio_v03;e_pow_photovoltaic_0_ag;flow_volume;e;pow;photovoltaic;0;;"[""pri_solar_radiation_e""]";;2030;PJ;15.9538265616176
13375;t_all_tokio_v03;e_pow_photovoltaic_cts_roof_0_ag;flow_volume;e;pow;photovoltaic;0;;"[""pri_solar_radiation_e""]";;2030;PJ;3.34474762563003
13376;t_all_tokio_v03;e_pow_photovoltaic_fiel_gm_0_ag;flow_volume;e;pow;photovoltaic;0;;"[""pri_solar_radiation_e""]";;2030;PJ;6.29594262762805
13377;t_all_tokio_v03;e_pow_photovoltaic_hh_roof_0_ag;flow_volume;e;pow;photovoltaic;0;;"[""pri_solar_radiation_e""]";;2030;PJ;7.79003800977651
13378;t_all_tokio_v03;e_pow_photovoltaic_ind_roof_0_ag;flow_volume;e;pow;photovoltaic;0;;"[""pri_solar_radiation_e""]";;2030;PJ;0.772089691463961
13379;t_all_tokio_v03;e_pow_wind_turbine_0_ag;flow_volume;e;pow;wind;0;;"[""pri_wind_energy_e""]";;2030;PJ;54.2928339486517
13380;t_all_tokio_v03;e_pow_wind_turbine_1_ag;flow_volume;e;pow;wind;1;;"[""pri_wind_energy_e""]";;2030;PJ;187.293304485442
13381;t_all_tokio_v03;e_pow_wind_turbine_on_0_ag;flow_volume;e;pow;wind;0;;"[""pri_wind_energy_e""]";;2030;PJ;54.2928339486517
13382;t_all_tokio_v03;e_pow_wind_turbine_on_1_ag;flow_volume;e;pow;wind;1;;"[""pri_wind_energy_e""]";;2030;PJ;33.5600808811974
13383;t_all_tokio_v03;f_a_pow_flow_0_ag;flow_volume;f;a;pow;0;;"[""sec_elec_f""]";;2030;PJ;31.536
13384;t_all_tokio_v03;f_a_pow_flow_1_ag;flow_volume;f;a;pow;1;;"[""sec_elec_f""]";;2030;PJ;31.536
13385;t_all_tokio_v03;f_helper_pow_exo_sec_elec_ag;flow_volume;f;helper;pow;0;;"[""sec_elec_f""]";;2030;PJ;783.75
13386;t_all_tokio_v03;f_pow_combustion_cc_lignite_0_ag;flow_volume;f;pow;combustion;0;;"[""pri_lignite_f""]";;2030;PJ;40.1398738114186
13387;t_all_tokio_v03;f_pow_combustion_ic_biogas_0_ag;flow_volume;f;pow;combustion;0;;"[""pri_landfill_g_f""]";;2030;PJ;0.498936816
13388;t_all_tokio_v03;f_pow_combustion_ic_biogas_0_ag;flow_volume;f;pow;combustion;0;;"[""pri_sewage_g_f""]";;2030;PJ;0.805883312184933
13389;t_all_tokio_v03;f_pow_combustion_ic_biogas_1_ag;flow_volume;f;pow;combustion;1;;"[""pri_sewage_g_f""]";;2030;PJ;37.6383731689475
13390;t_all_tokio_v03;f_pow_combustion_ic_chp_syngas_0_ag;flow_volume;f;pow;combustion;0;;"[""pri_waste_wood_f""]";;2030;PJ;0.0588474418604653
13391;t_all_tokio_v03;f_pow_combustion_ic_syngas_0_ag;flow_volume;f;pow;combustion;0;;"[""pri_waste_wood_f""]";;2030;PJ;6.4509248807378
13392;t_all_tokio_v03;f_pow_combustion_st_biomass_1_ag;flow_volume;f;pow;combustion;1;;"[""pri_bio_chip_wsr_f""]";;2030;PJ;90.6752667300036
13393;t_all_tokio_v03;f_pow_combustion_st_biomass_1_ag;flow_volume;f;pow;combustion;1;;"[""pri_bio_pellet_sr_f""]";;2030;PJ;34.6529262516723
13394;t_all_tokio_v03;f_pow_combustion_st_chp_biomass_0_ag;flow_volume;f;pow;combustion;0;;"[""pri_waste_wood_f""]";;2030;PJ;0.164933522275849
13395;t_all_tokio_v03;f_pow_combustion_st_lignite_0_ag;flow_volume;f;pow;combustion;0;;"[""pri_lignite_f""]";;2030;PJ;99.7323217025285
13396;t_all_tokio_v03;f_pow_geothermal_orc_0_ag;flow_volume;f;pow;geothermal;0;;"[""pri_geoth_heat_f""]";;2030;PJ;0.00642599999999999
13397;t_all_tokio_v03;f_pow_hydro_ror_0_ag;flow_volume;f;pow;hydro;0;;"[""pri_hydro_energy_f""]";;2030;PJ;97.2258251810479
13398;t_all_tokio_v03;f_pow_nuclear_fis_0_ag;flow_volume;f;pow;nuclear;0;;"[""pri_uran_f""]";;2030;PJ;132.793499720832
13399;t_all_tokio_v03;f_pow_photovoltaic_0_ag;flow_volume;f;pow;photovoltaic;0;;"[""pri_solar_radiation_f""]";;2030;PJ;11.1851134885984
13400;t_all_tokio_v03;f_pow_photovoltaic_cts_roof_0_ag;flow_volume;f;pow;photovoltaic;0;;"[""pri_solar_radiation_f""]";;2030;PJ;0.524088227205075
13401;t_all_tokio_v03;f_pow_photovoltaic_fiel_gm_0_ag;flow_volume;f;pow;photovoltaic;0;;"[""pri_solar_radiation_f""]";;2030;PJ;7.16027080448213
13402;t_all_tokio_v03;f_pow_photovoltaic_fiel_gm_1_ag;flow_volume;f;pow;photovoltaic;1;;"[""pri_solar_radiation_f""]";;2030;PJ;356.762381146455
13403;t_all_tokio_v03;f_pow_photovoltaic_hh_roof_0_ag;flow_volume;f;pow;photovoltaic;0;;"[""pri_solar_radiation_f""]";;2030;PJ;5.14743294676509
13404;t_all_tokio_v03;f_pow_photovoltaic_ind_roof_0_ag;flow_volume;f;pow;photovoltaic;0;;"[""pri_solar_radiation_f""]";;2030;PJ;0.255555844480231
13405;t_all_tokio_v03;f_pow_wind_turbine_0_ag;flow_volume;f;pow;wind;0;;"[""pri_wind_energy_f""]";;2030;PJ;27.5620597787961
13406;t_all_tokio_v03;f_pow_wind_turbine_on_0_ag;flow_volume;f;pow;wind;0;;"[""pri_wind_energy_f""]";;2030;PJ;27.5620597787961
13407;t_all_tokio_v03;g_a_pow_flow_0_ag;flow_volume;g;a;pow;0;;"[""sec_elec_g""]";;2030;PJ;7.0956
13408;t_all_tokio_v03;g_b_pow_flow_0_ag;flow_volume;g;b;pow;0;;"[""sec_elec_g""]";;2030;PJ;22.0752
13409;t_all_tokio_v03;g_b_pow_flow_1_ag;flow_volume;g;b;pow;1;;"[""sec_elec_g""]";;2030;PJ;44.1504
13410;t_all_tokio_v03;g_f_pow_flow_0_ag;flow_volume;g;f;pow;0;;"[""sec_elec_g""]";;2030;PJ;31.536
13411;t_all_tokio_v03;g_helper_pow_exo_sec_elec_ag;flow_volume;g;helper;pow;0;;"[""sec_elec_g""]";;2030;PJ;1591.97
13412;t_all_tokio_v03;g_pow_combustion_cc_biogas_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_sewage_g_g""]";;2030;PJ;1.21263942857143
13413;t_all_tokio_v03;g_pow_combustion_cc_methane_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_cbm_g""]";;2030;PJ;1.435551912
13414;t_all_tokio_v03;g_pow_combustion_cc_waste_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_waste_wood_g""]";;2030;PJ;9.34181485714286
13415;t_all_tokio_v03;g_pow_combustion_gt_biogas_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_sewage_g_g""]";;2030;PJ;3.59081485714286
13416;t_all_tokio_v03;g_pow_combustion_ic_biogas_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_sewage_g_g""]";;2030;PJ;8.75314629235235
13417;t_all_tokio_v03;g_pow_combustion_ic_biogas_1_ag;flow_volume;g;pow;combustion;1;;"[""pri_sewage_g_g""]";;2030;PJ;77.1020719293037
13418;t_all_tokio_v03;g_pow_combustion_ic_syngas_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_bio_pellet_pp_g""]";;2030;PJ;20.2896327669258
13419;t_all_tokio_v03;g_pow_combustion_ic_syngas_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_waste_wood_g""]";;2030;PJ;22.1142291356171
13420;t_all_tokio_v03;g_pow_combustion_st_biomass_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_bio_straw_g""]";;2030;PJ;154.694261531386
13421;t_all_tokio_v03;g_pow_combustion_st_biomass_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_waste_mbio_g""]";;2030;PJ;146.849921200413
13422;t_all_tokio_v03;g_pow_combustion_st_chp_biomass_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_bio_wood_g""]";;2030;PJ;34.1088206974058
13423;t_all_tokio_v03;g_pow_combustion_st_syngas_0_ag;flow_volume;g;pow;combustion;0;;"[""pri_waste_wood_g""]";;2030;PJ;2.83398325714286
13424;t_all_tokio_v03;g_pow_geothermal_orc_0_ag;flow_volume;g;pow;geothermal;0;;"[""pri_geoth_heat_g""]";;2030;PJ;15.4224
13425;t_all_tokio_v03;g_pow_geothermal_st_0_ag;flow_volume;g;pow;geothermal;0;;"[""pri_geoth_heat_g""]";;2030;PJ;55.0065599999999
13426;t_all_tokio_v03;g_pow_hydro_ror_0_ag;flow_volume;g;pow;hydro;0;;"[""pri_hydro_energy_g""]";;2030;PJ;14.4462762231474
13427;t_all_tokio_v03;g_pow_marine_0_ag;flow_volume;g;pow;marine;0;;"[""pri_marine_g""]";;2030;PJ;0.74898
13428;t_all_tokio_v03;g_pow_nuclear_fis_0_ag;flow_volume;g;pow;nuclear;0;;"[""pri_uran_g""]";;2030;PJ;665.355986215554
13429;t_all_tokio_v03;g_pow_photovoltaic_0_ag;flow_volume;g;pow;photovoltaic;0;;"[""pri_solar_radiation_g""]";;2030;PJ;38.1671235052233
13430;t_all_tokio_v03;g_pow_photovoltaic_cts_roof_0_ag;flow_volume;g;pow;photovoltaic;0;;"[""pri_solar_radiation_g""]";;2030;PJ;1.14429447752931
13431;t_all_tokio_v03;g_pow_photovoltaic_fiel_gm_0_ag;flow_volume;g;pow;photovoltaic;0;;"[""pri_solar_radiation_g""]";;2030;PJ;29.0262475463786
13432;t_all_tokio_v03;g_pow_photovoltaic_hh_roof_0_ag;flow_volume;g;pow;photovoltaic;0;;"[""pri_solar_radiation_g""]";;2030;PJ;8.04553989221086
13433;t_all_tokio_v03;g_pow_photovoltaic_ind_roof_0_ag;flow_volume;g;pow;photovoltaic;0;;"[""pri_solar_radiation_g""]";;2030;PJ;0.00661909678531353
13434;t_all_tokio_v03;g_pow_wind_turbine_0_ag;flow_volume;g;pow;wind;0;;"[""pri_wind_energy_g""]";;2030;PJ;164.24490313376
13435;t_all_tokio_v03;g_pow_wind_turbine_off_fb_0_ag;flow_volume;g;pow;wind;0;;"[""pri_wind_energy_g""]";;2030;PJ;93.068304013496
13436;t_all_tokio_v03;g_pow_wind_turbine_off_fl_0_ag;flow_volume;g;pow;wind;0;;"[""pri_wind_energy_g""]";;2030;PJ;0.941169678384624
13437;t_all_tokio_v03;g_pow_wind_turbine_on_0_ag;flow_volume;g;pow;wind;0;;"[""pri_wind_energy_g""]";;2030;PJ;82.7726892502864
13438;t_all_tokio_v03;g_pow_wind_turbine_on_1_ag;flow_volume;g;pow;wind;1;;"[""pri_wind_energy_g""]";;2030;PJ;834.026495257433
13439;t_all_tokio_v03;hea_cts_t1e_heat_exchanger_hth_0;flow_volume;hea;cts;t1e;0;;"[""sec_heat_district_high_cts""]";;2030;PJ;42.8676162954324
