id;scenario;process;parameter;sector;category;specification;new;groups;input_groups;output_groups;year;unit;value
18726;t_all_riga_v02;d_pow_combustion_cc_chp_coal_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;40.9179947278315
18727;t_all_riga_v02;d_pow_combustion_cc_chp_coal_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;54.5573263037752
18728;t_all_riga_v02;d_pow_combustion_cc_chp_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;2555.99213849944
18729;t_all_riga_v02;d_pow_combustion_cc_chp_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;19.1102047933816
18730;t_all_riga_v02;d_pow_combustion_cc_chp_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;11.6937551768586
18731;t_all_riga_v02;d_pow_combustion_cc_chp_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;680.070336568413
18732;t_all_riga_v02;d_pow_combustion_cc_chp_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;2.01777508173913
18733;t_all_riga_v02;d_pow_combustion_cc_chp_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;1.55213467826087
18734;t_all_riga_v02;d_pow_combustion_cc_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;667.502237412105
18735;t_all_riga_v02;d_pow_combustion_cc_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;4.05199355087518
18736;t_all_riga_v02;d_pow_combustion_cc_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;2.61418938766141
18737;t_all_riga_v02;d_pow_combustion_cc_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;2628.00906050696
18738;t_all_riga_v02;d_pow_combustion_cc_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;26.7707959285526
18739;t_all_riga_v02;d_pow_combustion_cc_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;2089.97312909491
18740;t_all_riga_v02;d_pow_combustion_cc_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;11.1307150606402
18741;t_all_riga_v02;d_pow_combustion_fc_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;0.100065209142857
18742;t_all_riga_v02;d_pow_combustion_fc_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.000337392
18743;t_all_riga_v02;d_pow_combustion_gt_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;0.821609768571429
18744;t_all_riga_v02;d_pow_combustion_gt_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.003289572
18745;t_all_riga_v02;d_pow_combustion_gt_chp_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;2.5395587027027
18746;t_all_riga_v02;d_pow_combustion_gt_chp_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.00355919306358381
18747;t_all_riga_v02;d_pow_combustion_gt_chp_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;0.00526750344912604
18748;t_all_riga_v02;d_pow_combustion_gt_chp_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;436.204106365202
18749;t_all_riga_v02;d_pow_combustion_gt_chp_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;1.01209779052023
18750;t_all_riga_v02;d_pow_combustion_gt_chp_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;2.30543333688077
18751;t_all_riga_v02;d_pow_combustion_gt_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;1037.12130615417
18752;t_all_riga_v02;d_pow_combustion_gt_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;6.42048716842106
18753;t_all_riga_v02;d_pow_combustion_gt_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;6950.37622556538
18754;t_all_riga_v02;d_pow_combustion_gt_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;26.3168093139119
18755;t_all_riga_v02;d_pow_combustion_ic_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;137.104081484752
18756;t_all_riga_v02;d_pow_combustion_ic_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.627359000120888
18757;t_all_riga_v02;d_pow_combustion_ic_chp_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;157.171035186547
18758;t_all_riga_v02;d_pow_combustion_ic_chp_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.297886614040944
18759;t_all_riga_v02;d_pow_combustion_ic_chp_biogas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;0.34637978376854
18760;t_all_riga_v02;d_pow_combustion_ic_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;28.602446031628
18761;t_all_riga_v02;d_pow_combustion_ic_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.0560814433548387
18762;t_all_riga_v02;d_pow_combustion_ic_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;0.0652109806451613
18763;t_all_riga_v02;d_pow_combustion_ic_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;899.67290257426
18764;t_all_riga_v02;d_pow_combustion_ic_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;6.5137608
18765;t_all_riga_v02;d_pow_combustion_ic_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;302.322126589018
18766;t_all_riga_v02;d_pow_combustion_ic_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;1.50668954181818
18767;t_all_riga_v02;d_pow_combustion_ic_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;6644.11448513668
18768;t_all_riga_v02;d_pow_combustion_ic_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;17.5926689345937
18769;t_all_riga_v02;d_pow_combustion_st_biomass_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;11293.2759492307
18770;t_all_riga_v02;d_pow_combustion_st_biomass_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;29.2323195939219
18771;t_all_riga_v02;d_pow_combustion_st_chp_biomass_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;5955.93507896713
18772;t_all_riga_v02;d_pow_combustion_st_chp_biomass_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;23.2355368895115
18773;t_all_riga_v02;d_pow_combustion_st_chp_biomass_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;29.9464333255125
18774;t_all_riga_v02;d_pow_combustion_st_chp_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;140.805509941817
18775;t_all_riga_v02;d_pow_combustion_st_chp_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;1.08661666909091
18776;t_all_riga_v02;d_pow_combustion_st_chp_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;1.29359127272727
18777;t_all_riga_v02;d_pow_combustion_st_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;227.706737142857
18778;t_all_riga_v02;d_pow_combustion_st_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.71568
18779;t_all_riga_v02;d_pow_combustion_st_chp_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;1.39436111111111
18780;t_all_riga_v02;d_pow_combustion_st_chp_waste_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;2045.31346491086
18781;t_all_riga_v02;d_pow_combustion_st_chp_waste_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;1.04013832489651
18782;t_all_riga_v02;d_pow_combustion_st_chp_waste_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_heat_high_d""]";2021;PJ;3.60876662431005
18783;t_all_riga_v02;d_pow_combustion_st_coal_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;6885.31621294446
18784;t_all_riga_v02;d_pow_combustion_st_coal_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;29.4311842966507
18785;t_all_riga_v02;d_pow_combustion_st_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;1941.23628600206
18786;t_all_riga_v02;d_pow_combustion_st_methane_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;13.9514392842603
18787;t_all_riga_v02;d_pow_combustion_st_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;6819.58727015631
18788;t_all_riga_v02;d_pow_combustion_st_oil_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;35.6094696819045
18789;t_all_riga_v02;d_pow_combustion_st_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;0.159394716
18790;t_all_riga_v02;d_pow_combustion_st_syngas_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;0.000590436
18791;t_all_riga_v02;d_pow_combustion_st_waste_0_ag;flow_volume;d;pow;combustion;0;;;"[""emi_co2_f_pow_d""]";2021;Kt;571.545220881531
18792;t_all_riga_v02;d_pow_combustion_st_waste_0_ag;flow_volume;d;pow;combustion;0;;;"[""sec_elec_d""]";2021;PJ;1.21728826498963
18793;t_all_riga_v02;d_pow_geothermal_orc_0_ag;flow_volume;d;pow;geothermal;0;;;"[""sec_elec_d""]";2021;PJ;0.179928
18794;t_all_riga_v02;d_pow_hydro_ror_0_ag;flow_volume;d;pow;hydro;0;;;"[""sec_elec_d""]";2021;PJ;21.4697088
18795;t_all_riga_v02;d_pow_import_coal;flow_volume;d;pow;import;0;;;"[""pri_coal_d""]";2021;PJ;194.347463138684
18796;t_all_riga_v02;d_pow_import_diesel;flow_volume;d;pow;import;0;;;"[""sec_diesel_d""]";2021;PJ;9.98008422911108
18797;t_all_riga_v02;d_pow_import_heating_oil;flow_volume;d;pow;import;0;;;"[""sec_heating_oil_d""]";2021;PJ;223.513607586284
18798;t_all_riga_v02;d_pow_import_methane;flow_volume;d;pow;import;0;;;"[""sec_methane_d""]";2021;PJ;164.925397915389
18799;t_all_riga_v02;d_pow_import_syngas;flow_volume;d;pow;import;0;;;"[""sec_syngas_d""]";2021;PJ;10.2377643774863
18800;t_all_riga_v02;d_pow_import_uran;flow_volume;d;pow;import;0;;;"[""pri_uran_d""]";2021;PJ;405.614478873293
18801;t_all_riga_v02;d_pow_marine_0_ag;flow_volume;d;pow;marine;0;;;"[""sec_elec_d""]";2021;PJ;0.150546857142857
18802;t_all_riga_v02;d_pow_nuclear_fis_0_ag;flow_volume;d;pow;nuclear;0;;;"[""sec_elec_d""]";2021;PJ;138.569627889377
18803;t_all_riga_v02;d_pow_photovoltaic_0_ag;flow_volume;d;pow;photovoltaic;0;;;"[""sec_elec_d""]";2021;PJ;2.17819390038965
18804;t_all_riga_v02;d_pow_photovoltaic_cts_roof_0_ag;flow_volume;d;pow;photovoltaic;0;;;"[""sec_elec_d""]";2021;PJ;0.232268394365792
18805;t_all_riga_v02;d_pow_photovoltaic_fiel_gm_0_ag;flow_volume;d;pow;photovoltaic;0;;;"[""sec_elec_d""]";2021;PJ;0.394272134747681
18806;t_all_riga_v02;d_pow_photovoltaic_hh_roof_0_ag;flow_volume;d;pow;photovoltaic;0;;;"[""sec_elec_d""]";2021;PJ;1.96587951983463
18807;t_all_riga_v02;d_pow_source_bioenergy_010_ag;flow_volume;d;pow;source;0;;;"[""emi_co2_neg_air_bio_d""]";2021;Kt;2857.25096439268
18808;t_all_riga_v02;d_pow_source_bioenergy_010_ag;flow_volume;d;pow;source;0;;;"[""pri_waste_wood_d""]";2021;PJ;28.1780174003223
18809;t_all_riga_v02;d_pow_source_bioenergy_08_ag;flow_volume;d;pow;source;0;;;"[""emi_co2_neg_air_bio_d""]";2021;Kt;23909.4018126247
18810;t_all_riga_v02;d_pow_source_bioenergy_08_ag;flow_volume;d;pow;source;0;;;"[""pri_waste_obio_d""]";2021;PJ;244.472411172032
18811;t_all_riga_v02;d_pow_source_hydro_energy_0_ag;flow_volume;d;pow;source;0;;;"[""pri_hydro_energy_d""]";2021;PJ;11.1744075862991
18812;t_all_riga_v02;d_pow_source_hydro_nat_inflow_openloop_0_ag;flow_volume;d;pow;source;0;;;"[""pri_hydro_nat_io_d""]";2021;PJ;55.6739073950617
18813;t_all_riga_v02;d_pow_source_hydro_nat_inflow_seasonal_0_ag;flow_volume;d;pow;source;0;;;"[""pri_hydro_nat_is_d""]";2021;PJ;2213.77549447869
18814;t_all_riga_v02;d_pow_source_landfill_0_ag;flow_volume;d;pow;source;0;;;"[""pri_landfill_g_d""]";2021;PJ;0.0236950081853282
18815;t_all_riga_v02;d_pow_source_sewage_0_ag;flow_volume;d;pow;source;0;;;"[""pri_sewage_g_d""]";2021;PJ;2.81312417959838
18816;t_all_riga_v02;d_pow_storage_hydr_seasonal_0_ag;flow_volume;d;pow;storage;0;;;"[""sec_elec_d""]";2021;PJ;166.8738017988
18817;t_all_riga_v02;d_pow_wind_turbine_0_ag;flow_volume;d;pow;wind;0;;;"[""sec_elec_d""]";2021;PJ;57.7054097586903
18818;t_all_riga_v02;d_pow_wind_turbine_off_fb_0_ag;flow_volume;d;pow;wind;0;;;"[""sec_elec_d""]";2021;PJ;22.6416104506371
18819;t_all_riga_v02;d_pow_wind_turbine_off_fl_0_ag;flow_volume;d;pow;wind;0;;;"[""sec_elec_d""]";2021;PJ;0.0280762423531453
18820;t_all_riga_v02;d_pow_wind_turbine_on_0_ag;flow_volume;d;pow;wind;0;;;"[""sec_elec_d""]";2021;PJ;49.8871819316491
18821;t_all_riga_v02;e_d_pow_flow_0_ag;flow_volume;e;d;pow;0;;;"[""sec_elec_d""]";2021;PJ;18.9216
18822;t_all_riga_v02;e_f_pow_flow_0_ag;flow_volume;e;f;pow;0;;;"[""sec_elec_f""]";2021;PJ;44.7653930325286
18823;t_all_riga_v02;e_helper_pow_exo_sec_elec_ag;flow_volume;e;helper;pow;0;;;"[""exo_sec_elec_e""]";2021;PJ;1091.98
18824;t_all_riga_v02;e_helper_source_geo_ag;flow_volume;e;helper;source;0;;;"[""pri_geoth_heat_e""]";2021;PJ;0.391816
18825;t_all_riga_v02;e_helper_source_solar_radiation_ag;flow_volume;e;helper;source;0;;;"[""pri_solar_radiation_e""]";2021;PJ;14.3522888379557
18826;t_all_riga_v02;e_helper_source_wind_ag;flow_volume;e;helper;source;0;;;"[""pri_wind_energy_e""]";2021;PJ;99.0230164009357
18827;t_all_riga_v02;e_pow_combustion_cc_chp_coal_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;58274.4598466353
18828;t_all_riga_v02;e_pow_combustion_cc_chp_coal_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;202.43680373967
18829;t_all_riga_v02;e_pow_combustion_cc_chp_coal_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;269.915738319559
18830;t_all_riga_v02;e_pow_combustion_cc_chp_lignite_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;407.13246
18831;t_all_riga_v02;e_pow_combustion_cc_chp_lignite_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;0.916965
18832;t_all_riga_v02;e_pow_combustion_cc_chp_lignite_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;1.22262
18833;t_all_riga_v02;e_pow_combustion_cc_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;4804.97654963595
18834;t_all_riga_v02;e_pow_combustion_cc_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;41.6387821881132
18835;t_all_riga_v02;e_pow_combustion_cc_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;24.1323565417822
18836;t_all_riga_v02;e_pow_combustion_cc_coal_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;644.288436815192
18837;t_all_riga_v02;e_pow_combustion_cc_coal_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;2.81799
18838;t_all_riga_v02;e_pow_combustion_cc_lignite_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;36449.2007373267
18839;t_all_riga_v02;e_pow_combustion_cc_lignite_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;123.028430433263
18840;t_all_riga_v02;e_pow_combustion_cc_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;4373.53606031506
18841;t_all_riga_v02;e_pow_combustion_cc_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;45.2769093477614
18842;t_all_riga_v02;e_pow_combustion_cc_oil_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;1951.82212859639
18843;t_all_riga_v02;e_pow_combustion_cc_oil_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;10.1554230998285
18844;t_all_riga_v02;e_pow_combustion_cc_syngas_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;443.025263957121
18845;t_all_riga_v02;e_pow_combustion_cc_syngas_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;2.78016944162435
18846;t_all_riga_v02;e_pow_combustion_gt_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;335.854588235294
18847;t_all_riga_v02;e_pow_combustion_gt_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;1.49999313253012
18848;t_all_riga_v02;e_pow_combustion_gt_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;1.67196686746988
18849;t_all_riga_v02;e_pow_combustion_gt_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;1718.7736556794
18850;t_all_riga_v02;e_pow_combustion_gt_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;10.2972829315069
18851;t_all_riga_v02;e_pow_combustion_gt_oil_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;1075.52284345404
18852;t_all_riga_v02;e_pow_combustion_gt_oil_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;4.70773461654136
18853;t_all_riga_v02;e_pow_combustion_ic_biogas_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;974.838770471591
18854;t_all_riga_v02;e_pow_combustion_ic_biogas_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;4.46065404982235
18855;t_all_riga_v02;e_pow_combustion_ic_chp_biogas_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;72.4483846241607
18856;t_all_riga_v02;e_pow_combustion_ic_chp_biogas_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;0.137311585196421
18857;t_all_riga_v02;e_pow_combustion_ic_chp_biogas_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;0.159664633949327
18858;t_all_riga_v02;e_pow_combustion_ic_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;31.2702365924099
18859;t_all_riga_v02;e_pow_combustion_ic_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;0.111416864106382
18860;t_all_riga_v02;e_pow_combustion_ic_chp_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;0.129554493146956
18861;t_all_riga_v02;e_pow_combustion_ic_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;32.8714028899753
18862;t_all_riga_v02;e_pow_combustion_ic_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;0.282764756042799
18863;t_all_riga_v02;e_pow_combustion_ic_syngas_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;1298.13489159451
18864;t_all_riga_v02;e_pow_combustion_ic_syngas_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;4.30934002236055
18865;t_all_riga_v02;e_pow_combustion_st_biomass_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;6422.22233221459
18866;t_all_riga_v02;e_pow_combustion_st_biomass_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;19.5457549504342
18867;t_all_riga_v02;e_pow_combustion_st_chp_biomass_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;1105.16800242684
18868;t_all_riga_v02;e_pow_combustion_st_chp_biomass_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;4.09945773838458
18869;t_all_riga_v02;e_pow_combustion_st_chp_biomass_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;5.60421349676417
18870;t_all_riga_v02;e_pow_combustion_st_chp_waste_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;225.327263082064
18871;t_all_riga_v02;e_pow_combustion_st_chp_waste_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;0.111569145636034
18872;t_all_riga_v02;e_pow_combustion_st_chp_waste_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_heat_high_e""]";2021;PJ;0.38590268162618
18873;t_all_riga_v02;e_pow_combustion_st_coal_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;52774.1185121569
18874;t_all_riga_v02;e_pow_combustion_st_coal_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;228.95656334592
18875;t_all_riga_v02;e_pow_combustion_st_lignite_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;17685.7848295859
18876;t_all_riga_v02;e_pow_combustion_st_lignite_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;61.0176755524079
18877;t_all_riga_v02;e_pow_combustion_st_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;796.638193790916
18878;t_all_riga_v02;e_pow_combustion_st_methane_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;5.76294912
18879;t_all_riga_v02;e_pow_combustion_st_syngas_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;121.960304203764
18880;t_all_riga_v02;e_pow_combustion_st_syngas_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;0.5336064
18881;t_all_riga_v02;e_pow_combustion_st_waste_0_ag;flow_volume;e;pow;combustion;0;;;"[""emi_co2_f_pow_e""]";2021;Kt;94.0419395923645
18882;t_all_riga_v02;e_pow_combustion_st_waste_0_ag;flow_volume;e;pow;combustion;0;;;"[""sec_elec_e""]";2021;PJ;0.242558407880597
18883;t_all_riga_v02;e_pow_geothermal_orc_0_ag;flow_volume;e;pow;geothermal;0;;;"[""sec_elec_e""]";2021;PJ;0.0391816
18884;t_all_riga_v02;e_pow_hydro_ror_0_ag;flow_volume;e;pow;hydro;0;;;"[""sec_elec_e""]";2021;PJ;52.611634944
18885;t_all_riga_v02;e_pow_import_coal;flow_volume;e;pow;import;0;;;"[""pri_coal_e""]";2021;PJ;1189.48739931424
18886;t_all_riga_v02;e_pow_import_diesel;flow_volume;e;pow;import;0;;;"[""sec_diesel_e""]";2021;PJ;14.5340924791087
18887;t_all_riga_v02;e_pow_import_heating_oil;flow_volume;e;pow;import;0;;;"[""sec_heating_oil_e""]";2021;PJ;26.3759747107621
18888;t_all_riga_v02;e_pow_import_methane;flow_volume;e;pow;import;0;;;"[""sec_methane_e""]";2021;PJ;215.800784343288
18889;t_all_riga_v02;e_pow_import_syngas;flow_volume;e;pow;import;0;;;"[""sec_syngas_e""]";2021;PJ;6.79486601161229
18890;t_all_riga_v02;e_pow_import_uran;flow_volume;e;pow;import;0;;;"[""pri_uran_e""]";2021;PJ;209.41658511451
18891;t_all_riga_v02;e_pow_nuclear_fis_0_ag;flow_volume;e;pow;nuclear;0;;;"[""sec_elec_e""]";2021;PJ;73.3891922330463
18892;t_all_riga_v02;e_pow_photovoltaic_0_ag;flow_volume;e;pow;photovoltaic;0;;;"[""sec_elec_e""]";2021;PJ;6.29029501300783
18893;t_all_riga_v02;e_pow_photovoltaic_cts_roof_0_ag;flow_volume;e;pow;photovoltaic;0;;;"[""sec_elec_e""]";2021;PJ;1.36003818884954
18894;t_all_riga_v02;e_pow_photovoltaic_fiel_gm_0_ag;flow_volume;e;pow;photovoltaic;0;;;"[""sec_elec_e""]";2021;PJ;4.6271364976604
18895;t_all_riga_v02;e_pow_photovoltaic_hh_roof_0_ag;flow_volume;e;pow;photovoltaic;0;;;"[""sec_elec_e""]";2021;PJ;1.69095041143798
